Gene_id,18505_0,18505_1,18505_2,18505_3,18505_4,18505_5,18505_6,18505_7,18505_8,18505_9,18505_10,18505_11,18505_12,18505_13,18505_14,18505_15
ENSG00000267534,200,158,275,288,272,386,311,257,89,127,125,105,66,120,94,98
ENSG00000267508,156,278,311,420,331,324,279,234,158,185,153,156,137,225,263,188
ENSG00000267496,17,18,3,4,2,5,1,1,0,3,1,0,0,0,1,0
ENSG00000267385,2,1,1,0,3,2,7,1,4,0,1,1,2,1,2,4
ENSG00000267281,4,4,4,0,3,3,2,0,4,2,2,1,2,7,0,2
ENSG00000267270,300,81,105,109,93,130,76,108,43,62,58,25,36,44,29,32
ENSG00000267260,62,132,54,68,45,36,25,17,8,15,4,7,9,10,4,9
ENSG00000267228,1,1,1,4,3,3,7,3,9,6,9,5,1,8,8,4
ENSG00000267216,21,34,40,46,48,32,34,28,33,22,16,6,6,11,14,15
ENSG00000267127,34,15,38,35,53,52,53,52,49,71,74,43,60,80,87,86
ENSG00000267114,11,4,4,9,11,16,7,8,3,8,8,4,6,9,8,4
ENSG00000267106,220,370,182,304,336,277,328,202,211,178,174,247,159,303,231,204
ENSG00000267060,33,81,106,90,99,112,215,252,453,576,437,583,500,735,525,408
ENSG00000267041,410,919,794,695,691,528,551,398,259,183,134,159,105,222,160,174
ENSG00000266967,97,118,76,112,116,158,135,117,84,158,83,86,71,98,78,118
ENSG00000266964,43,7,2,12,5,14,8,7,16,33,59,89,83,189,144,95
ENSG00000266714,2212,614,673,2115,1915,2576,1758,1947,2055,3236,2161,1403,2102,3181,2438,3895
ENSG00000266258,1,1,7,3,4,2,4,5,5,3,1,5,2,5,6,7
ENSG00000266208,33,18,13,16,43,34,82,75,83,85,57,76,47,115,107,108
ENSG00000266173,392,275,180,352,412,424,316,268,195,254,205,192,154,264,223,274
ENSG00000265944,0,4,0,9,0,14,10,6,4,3,3,2,3,9,6,4
ENSG00000265817,86,65,41,71,48,109,57,91,56,74,43,43,47,61,44,33
ENSG00000265681,938,1622,979,771,675,576,591,332,285,301,337,325,224,434,298,297
ENSG00000265096,0,0,0,0,0,0,0,0,2,6,3,4,11,26,26,14
ENSG00000264424,2,1,0,2,0,0,2,6,16,17,11,11,24,13,20,10
ENSG00000264364,4428,6732,13227,11103,10164,5104,10318,5502,5970,4398,3527,5270,3979,6419,4604,4296
ENSG00000264278,26,35,24,28,29,37,40,42,22,27,26,15,11,28,18,25
ENSG00000264058,67,73,78,146,113,124,131,97,129,107,79,81,79,128,92,84
ENSG00000263812,38,96,41,4,1,10,19,23,30,69,34,29,49,65,45,47
ENSG00000263809,26,27,22,44,35,42,35,36,55,79,63,53,44,63,54,48
ENSG00000263711,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1
ENSG00000263588,0,0,0,0,1,9,6,7,8,32,30,2,7,14,18,2
ENSG00000263563,2985,4583,6784,6371,6355,5526,5716,4228,3855,4001,3207,3602,2412,3981,3309,2621
ENSG00000263264,2,3,2,9,5,12,7,6,7,6,9,1,6,5,7,13
ENSG00000263053,19,37,57,86,88,75,75,67,89,78,51,36,50,59,43,53
ENSG00000263002,261,340,283,377,356,410,429,328,308,359,341,301,305,458,352,382
ENSG00000262874,138,114,145,101,58,61,54,38,15,15,6,3,1,6,6,5
ENSG00000262814,396,895,497,476,375,324,415,349,373,380,294,346,202,390,340,290
ENSG00000262601,115,67,114,201,156,168,135,143,118,126,117,47,87,90,68,117
ENSG00000262576,43,27,18,11,12,12,16,13,12,14,8,15,19,10,8,16
ENSG00000262543,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
ENSG00000262484,59,24,24,55,32,34,55,39,37,30,24,30,21,43,25,27
ENSG00000262246,377,290,316,206,148,164,226,238,210,210,185,161,136,238,238,214
ENSG00000262209,40,28,24,17,13,10,15,8,16,5,9,13,8,8,8,8
ENSG00000262180,41,22,29,36,40,64,44,50,17,20,23,15,19,24,19,20
ENSG00000261949,212,35,9,20,32,32,39,82,90,97,89,181,93,264,126,120
ENSG00000261934,39,34,15,20,31,15,32,20,16,11,8,14,5,17,12,23
ENSG00000261884,52,54,40,46,26,45,64,43,60,81,50,38,45,62,63,75
ENSG00000261794,31,14,12,8,9,5,14,12,4,18,5,6,7,15,11,15
ENSG00000261787,44,29,34,23,7,16,7,7,12,3,12,3,10,5,3,6
ENSG00000261739,10,10,19,14,7,8,16,8,11,25,10,2,11,18,18,19
ENSG00000261701,1,0,0,2,5,9,142,156,160,100,69,146,20,66,31,27
ENSG00000261667,34,6,0,4,5,6,1,37,13,13,4,0,2,1,1,0
ENSG00000261652,15,50,50,43,84,85,95,71,101,121,93,104,81,126,110,88
ENSG00000261609,1066,1226,1081,1140,1397,1572,1185,1204,840,1067,985,788,833,1031,947,624
ENSG00000261603,39,11,4,38,19,76,24,52,37,66,135,60,54,162,82,98
ENSG00000261594,75,24,101,83,45,20,11,10,4,8,2,7,3,3,10,5
ENSG00000261567,26,13,22,60,45,41,36,43,26,41,26,11,28,21,29,44
ENSG00000261514,12,1,0,1,2,6,1,7,0,0,2,0,0,0,1,2
ENSG00000261247,32,20,16,13,24,20,34,17,10,34,22,16,27,33,37,37
ENSG00000261221,943,894,1019,1276,1212,1322,1401,1359,1127,1384,1091,883,784,1311,1147,1097
ENSG00000261210,3,7,6,15,2,1,3,3,1,5,3,10,17,29,51,61
ENSG00000261115,2140,1053,330,201,382,203,347,276,155,144,115,101,113,159,126,165
ENSG00000261052,86,53,63,43,59,46,64,31,18,18,22,17,17,42,26,33
ENSG00000260916,130,103,106,186,198,289,167,242,146,334,285,200,234,349,306,260
ENSG00000260903,815,602,220,137,314,121,181,112,47,28,23,9,16,12,18,9
ENSG00000260456,23,38,35,61,48,41,53,42,15,27,18,17,14,43,22,22
ENSG00000260362,587,72,11,0,1,1,0,2,0,1,0,0,0,0,0,1
ENSG00000260300,11,11,6,3,2,2,2,4,2,10,10,4,6,8,3,7
ENSG00000260259,10,18,10,30,19,12,31,9,9,6,7,7,5,10,7,3
ENSG00000260230,122,39,267,229,203,267,160,135,70,72,53,56,34,40,30,77
ENSG00000260027,0,3,7,13,6,12,10,2,5,14,10,5,6,6,13,9
ENSG00000260001,22,37,39,35,32,24,23,11,8,10,9,11,10,5,6,9
ENSG00000259803,410,202,238,428,480,347,343,248,167,202,145,79,45,79,63,61
ENSG00000259658,96,25,71,129,72,131,51,52,13,46,45,38,33,35,48,20
ENSG00000259642,43,31,32,37,24,36,43,51,29,41,28,19,23,31,30,30
ENSG00000259529,24,28,28,23,31,11,21,18,24,15,19,16,10,34,13,25
ENSG00000259511,0,2,1,3,1,2,0,3,2,1,3,0,3,6,3,3
ENSG00000259495,17,31,21,17,26,31,24,25,8,17,8,12,16,9,14,16
ENSG00000259494,295,337,275,365,398,462,333,255,185,281,269,257,224,428,329,352
ENSG00000259431,280,253,166,271,252,232,233,175,112,193,168,126,124,226,216,151
ENSG00000259384,13,2,1,4,2,6,0,0,1,0,1,0,0,0,1,0
ENSG00000259363,53,30,75,136,55,147,59,73,26,53,42,22,33,26,34,20
ENSG00000259305,6,12,7,11,9,6,6,5,1,3,8,1,2,6,4,4
ENSG00000259243,104,60,56,72,81,67,58,69,40,67,63,34,69,89,60,62
ENSG00000259224,4,1,4,3,2,2,2,0,2,5,6,4,3,5,3,1
ENSG00000259207,7,2,3,4,5,23,74,160,164,459,436,228,400,396,320,339
ENSG00000259120,2,0,1,4,5,3,3,3,3,1,1,0,0,4,2,5
ENSG00000259034,11,8,6,29,25,40,26,10,13,5,16,11,4,11,17,13
ENSG00000259030,22,19,10,35,34,65,31,57,16,42,43,27,41,67,53,84
ENSG00000258987,0,0,0,0,0,0,26,48,90,115,75,95,72,87,46,63
ENSG00000258986,119,139,207,98,122,37,152,121,91,116,69,49,76,145,136,157
ENSG00000258947,196,314,321,88,120,33,144,54,28,15,12,13,6,24,12,23
ENSG00000258890,2018,2196,2101,2062,2212,2044,1766,1297,1249,1420,1139,1025,980,1502,1201,1284
ENSG00000258875,0,0,0,0,0,1,0,1,0,4,1,0,2,3,1,3
ENSG00000258847,2,8,3,3,6,2,5,1,3,3,3,7,5,8,4,8
ENSG00000258839,106,80,105,75,141,116,131,110,133,194,138,124,173,266,149,202
ENSG00000258790,7,13,27,16,19,24,27,15,10,29,15,18,12,24,21,19
ENSG00000258744,2,5,6,2,3,7,6,5,2,1,0,2,1,1,3,0
ENSG00000258708,49,35,33,96,62,138,47,53,35,109,138,63,113,139,181,98
ENSG00000258643,4,10,18,18,16,25,27,16,5,9,3,1,7,6,4,9
ENSG00000258539,25,11,6,7,6,5,5,2,4,2,4,2,2,1,5,6
ENSG00000258512,3,10,1,2,3,0,0,1,0,0,0,0,0,0,0,0
ENSG00000258472,161,115,112,76,93,102,83,91,38,33,19,22,23,45,24,54
ENSG00000258429,196,429,194,191,193,92,177,71,87,68,33,73,39,90,61,82
ENSG00000258417,2,4,9,1,0,1,1,0,0,0,1,0,0,1,1,0
ENSG00000258405,39,120,81,124,101,86,89,58,39,35,26,18,13,17,22,8
ENSG00000258388,40,21,26,38,50,44,43,33,26,42,13,20,16,51,27,34
ENSG00000258366,78,52,57,56,46,44,54,26,35,32,23,26,18,29,16,17
ENSG00000258365,8,9,23,17,34,9,39,13,12,20,12,18,9,29,23,15
ENSG00000258315,36,26,20,37,33,52,34,21,19,20,16,9,16,27,18,26
ENSG00000258311,57,20,52,23,47,21,62,42,51,53,24,36,37,71,46,50
ENSG00000258289,714,1035,943,1075,800,993,749,706,1021,1197,961,1199,1385,2000,1582,1418
ENSG00000258150,44,22,10,19,24,37,34,27,13,18,20,12,11,24,19,22
ENSG00000258130,20,9,10,17,18,31,18,27,10,19,16,5,14,28,17,9
ENSG00000258053,33,44,26,41,10,17,9,14,12,14,28,12,16,11,21,8
ENSG00000257950,28,65,37,26,28,21,22,28,24,29,16,22,25,34,19,20
ENSG00000257923,2934,4708,4504,4667,4498,4304,4502,4294,4150,4140,3448,3071,3334,4553,4136,4307
ENSG00000257743,0,1,1,11,5,1,13,3,5,10,2,0,1,2,3,5
ENSG00000257727,468,663,525,453,404,372,437,296,257,260,199,207,177,279,199,202
ENSG00000257704,111,95,183,242,238,157,236,127,121,141,146,138,92,215,180,150
ENSG00000257599,27,26,23,27,27,32,36,29,34,33,22,29,17,28,23,35
ENSG00000257594,17,12,18,38,27,28,24,22,27,14,14,10,6,16,6,11
ENSG00000257591,17,23,37,28,35,31,28,26,18,14,16,14,15,19,9,11
ENSG00000257446,70,107,60,40,62,33,32,33,16,18,13,12,16,16,14,15
ENSG00000257365,228,305,395,392,337,306,363,364,456,465,375,470,395,545,465,455
ENSG00000257335,20,18,18,10,33,21,30,13,14,17,8,3,1,14,7,5
ENSG00000257315,605,355,533,959,1023,1373,1091,989,670,1022,883,635,799,935,928,1030
ENSG00000257242,2,9,5,2,5,3,20,33,53,60,28,25,38,39,22,22
ENSG00000257218,574,1071,942,1003,893,854,812,502,475,522,457,371,358,513,402,404
ENSG00000257207,140,324,237,215,225,167,158,139,99,128,84,89,92,101,93,94
ENSG00000257108,44,22,23,39,27,48,50,38,65,76,68,34,67,92,74,77
ENSG00000257103,8670,12302,10398,10898,10217,9289,9544,7881,6354,7244,6158,6671,5546,7962,7064,5561
ENSG00000257093,2695,2715,2128,2269,3161,3937,3938,2958,1973,2131,1825,1476,1516,2081,1853,1668
ENSG00000257017,0,1,1,1,0,4,17,16,15,6,1,12,2,8,7,5
ENSG00000257008,6,0,0,2,2,2,2,4,8,7,1,2,0,0,0,0
ENSG00000256977,88,187,136,136,87,101,103,107,67,64,62,60,37,66,39,55
ENSG00000256892,4,0,2,0,1,3,3,2,1,0,2,0,4,0,7,2
ENSG00000256870,2,0,1,0,0,0,0,1,2,0,4,2,0,0,0,0
ENSG00000256771,977,1162,1284,1338,1416,1238,1000,674,508,607,487,390,524,579,547,531
ENSG00000256715,8,10,12,17,9,11,26,13,14,12,16,12,8,19,11,22
ENSG00000256713,18,4,20,131,141,208,156,23,59,27,6,6,3,1,3,2
ENSG00000256683,196,363,330,362,369,258,280,189,216,239,187,190,183,255,235,224
ENSG00000256618,2050,1034,1100,1655,940,1963,909,668,1071,2112,1741,1693,1460,2181,1810,1721
ENSG00000256591,8,7,5,4,6,4,9,4,7,4,6,8,7,10,8,12
ENSG00000256574,25,15,12,18,19,33,19,26,4,2,12,8,3,6,4,1
ENSG00000256530,25,8,8,10,6,16,7,9,6,3,1,2,5,3,6,3
ENSG00000256525,962,945,780,1121,927,1263,714,605,471,626,512,439,458,715,598,578
ENSG00000256463,1914,5058,2452,2740,1826,1286,1057,808,415,328,344,208,170,208,243,218
ENSG00000256436,11,5,3,11,7,15,2,3,5,5,3,5,5,8,11,4
ENSG00000256374,1,4,4,4,3,3,2,2,3,1,3,3,2,4,3,2
ENSG00000256316,1,7,10,2,2,6,6,0,6,2,0,1,0,2,2,2
ENSG00000256294,162,235,227,249,272,261,230,205,179,250,215,183,192,253,263,242
ENSG00000256269,2438,3009,2672,2569,2240,2153,2214,1560,1170,1051,929,897,618,1095,804,802
ENSG00000256229,564,976,853,805,725,599,523,350,205,193,145,146,130,164,149,145
ENSG00000256223,209,387,326,419,480,322,359,273,279,272,223,276,233,319,283,275
ENSG00000256222,38,13,20,27,20,38,16,18,19,43,46,33,33,40,30,38
ENSG00000256162,1,1,0,2,4,8,28,10,9,14,7,4,3,2,4,1
ENSG00000256087,305,577,972,995,778,608,669,439,454,577,400,405,404,561,489,472
ENSG00000256073,33,45,60,53,44,60,34,44,33,56,65,39,34,77,59,40
ENSG00000256061,20,11,13,22,35,13,19,27,19,17,18,20,20,29,25,9
ENSG00000256060,132,199,194,213,202,192,212,155,157,209,174,212,127,189,165,150
ENSG00000256053,253,468,384,349,250,288,293,200,247,304,257,317,242,384,301,259
ENSG00000256043,152,215,132,182,197,137,141,109,123,124,74,104,103,125,123,114
ENSG00000256018,20,16,13,5,7,9,15,7,2,5,3,1,2,0,3,4
ENSG00000255994,16,9,2,1,19,8,19,21,15,3,11,22,7,10,13,10
ENSG00000255974,8,2,1,4,3,17,13,14,12,9,14,7,10,12,8,8
ENSG00000255963,3,18,9,13,6,4,6,5,5,6,3,12,3,2,5,5
ENSG00000255874,1,0,0,4,0,2,4,2,1,0,0,2,3,0,0,0
ENSG00000255854,917,1592,1532,1327,1004,835,1057,466,593,461,360,535,313,561,442,377
ENSG00000255837,26,8,7,15,8,14,9,15,11,18,10,7,9,10,18,7
ENSG00000255823,10267,5148,6023,9877,5278,11384,5259,6789,6236,10991,11468,10637,9073,12389,11568,11528
ENSG00000255748,20,9,18,30,17,22,12,17,14,18,18,20,12,14,27,11
ENSG00000255737,3,1,3,3,2,1,0,0,0,0,1,1,0,0,0,0
ENSG00000255730,0,0,2,13,0,1,0,2,0,0,1,0,0,0,0,0
ENSG00000255633,1940,1117,1174,1884,1113,2412,1003,1240,1253,2473,2368,2245,2102,2926,2654,2206
ENSG00000255622,37,27,22,23,41,37,29,30,8,11,14,6,14,13,19,21
ENSG00000255561,38,81,68,55,77,82,75,39,60,56,75,54,66,82,66,59
ENSG00000255529,772,1748,1795,1412,1819,1349,1569,1050,1321,1160,991,1264,1202,1613,1485,1185
ENSG00000255524,78,58,67,76,76,60,63,59,51,73,34,40,40,70,77,51
ENSG00000255508,22,24,42,41,40,42,61,25,25,18,20,18,13,24,27,23
ENSG00000255468,64,33,36,57,57,38,52,23,20,39,28,18,36,46,31,43
ENSG00000255423,155,71,100,154,111,120,109,102,75,91,63,41,45,67,59,61
ENSG00000255408,158,106,111,160,109,163,135,108,76,86,50,48,57,83,83,95
ENSG00000255394,1,8,55,137,80,185,318,313,292,347,299,201,248,305,238,194
ENSG00000255384,4,2,6,1,1,3,3,3,3,4,2,3,2,1,2,6
ENSG00000255378,0,5,3,6,3,4,2,1,0,0,1,1,0,1,3,1
ENSG00000255374,5,1,1,3,0,8,2,2,1,0,2,2,3,2,2,3
ENSG00000255302,2182,3176,3682,3537,3649,3294,3792,2961,4063,5058,4519,5241,5098,6550,5942,4610
ENSG00000255284,224,116,123,172,148,218,136,156,79,120,93,75,89,146,115,145
ENSG00000255251,1,7,5,9,3,5,4,4,0,0,0,0,0,0,1,0
ENSG00000255150,26,41,82,75,41,30,23,16,11,14,7,9,14,19,8,8
ENSG00000255112,1594,1566,1199,1586,1942,2082,2249,1779,1836,1996,1637,1866,1286,1827,1500,1250
ENSG00000255103,1792,1470,1343,874,1134,409,832,403,247,164,120,190,195,306,237,421
ENSG00000255098,20,8,11,16,18,28,12,22,12,2,6,3,4,2,3,2
ENSG00000255062,9,23,16,18,20,18,13,7,14,19,14,15,14,17,19,12
ENSG00000255046,2,5,1,3,5,1,4,3,3,1,4,2,4,3,3,6
ENSG00000255038,6,2,1,5,1,5,3,2,2,8,2,4,2,10,6,8
ENSG00000254999,2803,4173,4145,4221,3562,4015,4053,2637,2903,3188,2651,3057,2301,3800,2870,2692
ENSG00000254997,0,0,2,2,3,2,4,1,2,6,1,2,5,3,8,5
ENSG00000254996,24,7,21,15,30,25,21,19,33,30,25,31,30,40,46,35
ENSG00000254995,176,99,70,130,139,213,126,196,245,483,468,195,400,523,315,422
ENSG00000254986,3027,4574,3641,2572,2710,1300,2665,1297,1007,598,455,950,425,1186,656,857
ENSG00000254901,258,353,263,226,295,176,301,200,248,253,159,256,212,387,235,342
ENSG00000254858,696,1194,778,666,736,470,876,537,594,463,407,564,309,544,401,422
ENSG00000254852,1425,659,931,1242,1152,1030,824,678,597,632,567,474,518,747,624,683
ENSG00000254827,2,0,3,2,6,1,5,5,16,6,11,5,6,12,17,2
ENSG00000254788,9,15,5,13,8,4,12,10,5,10,10,9,7,17,12,8
