gene_id,d2vd0,d4vd2,d6vd4,d10vd6,d15vd10,d20vd15,d40vd20,d60vd40
ENSG00000058668,1.315835821571738,1.7758845834585086,1.1028050007758277,-0.1146473669277489,-0.0923537337406544,0.033223816412981,0.310618906752741,0.187102817988548
ENSG00000064205,0.0,0.0,0.0,0.0,0.0,0.0,4.459431618637297,1.415037499278844
ENSG00000095321,1.7369655941662063,0.1982494583747658,0.5223829089659178,0.3265340037334177,-0.066298231252297,0.0087277643125319,-0.029004288692571,-0.0482974460044281
ENSG00000099338,2.247927513443585,0.8479969065549501,0.4276375360584771,-0.0906025487809064,0.0716609851274462,-0.0716609851274463,-0.0066946525740084,0.323269512967164
ENSG00000100234,0.7464259234152726,-0.0774787526777173,2.2408932916168776,0.8854872037042598,0.4173713590739111,1.3755553472328388,0.6999843682897586,0.2728984395483246
ENSG00000102265,1.1021108262640291,0.2192745450051999,0.5696370329999237,0.6366917035117123,0.2278515119231205,0.8098493722951216,1.6687566650296972,0.6507343717649944
ENSG00000102359,4.087462841250339,0.7004397181410922,2.648288436089985,2.507697374394453,1.3867484548474205,0.416376013406919,0.6567315348663503,-0.0363808159434587
ENSG00000115896,1.8073549220576044,1.584962500721156,0.4656635723488118,0.9233787183970876,1.855264907018989,1.9483378801775075,0.6546360285279673,0.1591451626890698
ENSG00000117228,0.0,1.3334237337251915,-0.0230836131130413,1.0681715026415792,2.9462989801667536,0.6616003318315612,0.3774609896054847,-0.1474170597127725
ENSG00000117594,0.0,0.0,0.0,0.0,0.0,0.0,6.539158811108031,1.8858289800806889
ENSG00000126861,0.0,0.0,0.0,0.0,0.0,0.0,4.321928094887363,4.363097283863767
ENSG00000127083,0.0,0.0,0.0,0.0,0.0,0.0,5.247927513443585,4.341293419754294
ENSG00000129038,0.1446050282561563,2.5765369828880704,0.4346585903672317,0.3033571830088759,-0.0155566696168103,-0.1432175045028611,1.0429945378044092,0.1007073363658823
ENSG00000129048,0.0,0.0,0.0,0.0,0.0,3.906890595608519,1.9740047914670555,2.195920209975257
ENSG00000140682,0.3775761244372765,0.0475572525770742,2.1187239203771324,0.118040869877547,0.2072190857075632,0.5226211230190015,1.0904464181320097,0.1706400420175201
ENSG00000141441,-0.0667870912112024,-0.1396637862562239,0.0582593979723955,0.1239439332483535,0.7087457205187478,0.6040713236688608,1.6374299206152918,-0.0803898947087206
ENSG00000144306,2.0283648912533616,0.1513645915355843,0.8720634925397893,-0.0727780004580712,0.5237917028591369,0.0109850406938024,-0.0501050564370431,0.2898499116739132
ENSG00000148444,2.892017319126988,1.449886342525611,0.4206700336560015,0.1636082389086779,0.5803926678191618,-0.1106285857248814,0.3090216877665529,-0.1104995412655507
ENSG00000161677,1.574354401155175,-0.040489889716657,0.6307661903342812,0.1154772174199358,0.2929149682168957,0.7111592932903615,-0.1072282004770628,0.1863865638214196
ENSG00000163815,0.0,0.0,0.0,0.0,4.523561956057013,0.494764691749578,0.8271634031377846,3.3323824525245285
ENSG00000166147,0.8904571530937042,0.117278495685901,1.9198957779154595,0.3184987429009239,0.5766547930312212,0.1665103370295478,1.5976695539755463,0.0586277299707086
ENSG00000166311,2.357552004618084,1.3796508554052296,0.6054566764481353,-0.0079745986480147,0.1234518160679505,0.2579155204803691,0.3039772965874999,0.3007116089776666
ENSG00000168386,2.029747343394052,1.1753670865105603,0.8392796894538412,0.535550306596078,0.909234536076818,1.202370711652111,0.5410044970891912,0.1540268824569645
ENSG00000168743,0.7308133671846111,4.027480736422107,-0.0912958340195504,2.0841896476450064,1.1042770181657575,0.3456683665667127,0.2768402053588245,-0.1488690004860366
ENSG00000168994,0.9344116583724232,1.3583700908554226,2.225893260328964,-0.1195039157369871,-0.1137688749575742,0.4388842412332114,0.4790887350706156,0.0047778593871158
ENSG00000173614,1.7568363002997094,0.5566426047518347,0.5295366183285096,0.6551421498038298,-0.090378202224816,-0.1362142076409174,0.2697433623735549,0.1895891189992548
