gene_id,d2vd0,d4vd2,d10vd4,d15vd10,d20vd15,d40vd20,d60vd40
ENSG00000002330,2.885273990637073,0.0581424809965599,0.9256197120029356,0.2433431720039932,0.0314159139770976,0.2026161773952244,0.8908169024470842
ENSG00000006756,3.2655901107375502,0.852246379556308,0.2854022188622483,0.1836409945593403,0.0600427891070611,0.1181607764468488,0.1751834635442036
ENSG00000008710,1.6196721550088038,0.1870134582727554,0.167915210022476,0.755439164021722,-0.0888092669578558,0.1624391548818467,0.502954089562925
ENSG00000011638,1.09611815426382,0.3531468254980825,0.5469652374793739,0.0743025268280707,0.1829323455573156,1.7570381967926,0.3760657672009352
ENSG00000018408,0.2041338263129027,-0.1035401675347124,1.700226149014716,0.1515188863450562,0.4309734082366801,0.073410907217034,0.6024484756938203
ENSG00000036448,-0.1283240969755394,0.1586977460190582,2.8475793996671026,-0.0662196861424428,-0.1471536937836541,0.2070962342399362,1.9312872499159857
ENSG00000054148,1.5896477805893157,0.7886643332893377,1.0084549112918293,-0.135450570377884,0.2756885739571875,0.0146454773827099,0.1116297865722961
ENSG00000064205,0.0,0.0,0.0,0.0,0.0,2.807354922057604,3.984893107609792
ENSG00000068137,1.7992498724205486,0.7714987690809064,0.2872323536261167,0.040398100625429,0.0328219072616952,0.1637305091394929,0.2790850938816269
ENSG00000069020,1.389706209322222,0.2372503800635612,2.0059006014396847,-0.1116791984740481,0.728670553387842,0.4056482118041382,0.7872368154179609
ENSG00000069431,3.115477217419936,0.7589919004962051,2.710493382805015,0.7489382358322821,-0.147373767773996,2.090372870558553,0.1961293827000243
ENSG00000070778,1.5062014586208514,0.1810939924187705,0.1903202221933828,0.3930111929488452,0.9457907205029136,-0.0263341478134626,0.5231417215582248
ENSG00000071991,0.0,0.0,0.0,2.321928094887362,1.0,3.857980995127572,2.4951658303705107
ENSG00000073737,0.0,0.0,4.584962500721156,1.1202942337177118,3.6848187375532224,0.3241700456740323,0.8440088043860616
ENSG00000078061,1.6936649505196522,0.1136899715379519,0.2682214176150859,-0.0124938677877131,-0.0855776158099015,-0.0133767946223969,0.2779697692313282
ENSG00000080503,-0.0604249416730549,0.1320769374022523,0.7574023483530309,1.6530161890602006,0.0098279088533837,0.4321664924553096,0.6089590904848077
ENSG00000082196,0.1561192019172819,1.5411462684286663,0.0063415268738264,0.5421494171821831,0.2136752042353389,0.3625700793847083,0.0766212816029123
ENSG00000085998,2.1843948245412577,0.1291801739867784,0.2334626182169003,0.166386102720087,0.6603608046532008,0.0807712898901267,0.0291436322940894
ENSG00000089163,1.2334901302197785,1.0082676159836006,1.675493361010861,-0.1408625358398495,0.064006612447221,0.0664954117869069,0.0560835474080142
ENSG00000090615,1.9217960927250155,0.1411517400186045,0.0719170162133295,0.207935725830875,0.6653323971847838,-0.0701640651786461,0.1948311142151422
ENSG00000100100,0.3219280948873623,0.7484612330040356,1.2611248158251624,1.975914381475687,0.1199541645064249,0.3023513352364582,-0.1219105664051618
