gene_id,d2vd0,d4vd2,d6vd4,d10vd6,d15vd10,d20vd15,d40vd20,d60vd40
ENSG00000005243,7.066089190457772,1.4954643498820537,1.2614305201312042,0.6140874491876505,0.8677815585694021,1.1118928800708974,0.2977481326251486,1.3778793293292129
ENSG00000064205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.169925001442312
ENSG00000067066,0.7004397181410922,0.5090136474878575,1.130396637255675,2.065291460251719,0.9568023105988976,1.523752599604154,0.3568823161119512,0.2926966871694567
ENSG00000072163,0.0113598621645477,0.263034405833794,2.3719687773869578,0.6490928381408717,0.7480739842992842,0.1540073648247169,0.4720901272936816,0.0153776010343637
ENSG00000100234,0.936153517975374,1.1749934459458289,0.6069596029936872,1.2954910364858323,0.7798614379579035,1.685848801651935,0.4524018162384526,0.5661680921294312
ENSG00000100249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.491853096329675
ENSG00000101335,0.3235829305294259,-0.0113796817960111,0.4298367764335542,-0.0585206545840283,2.116812661742791,0.1729036255853039,0.1300005680861754,0.0032853174328886
ENSG00000101400,1.4036572714279074,0.8713497760719624,1.7068456057898709,0.8436422547703615,0.7654663332824972,-0.1195879504612642,-0.0686900894660493,-0.0285379717682802
ENSG00000112333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.857980995127572
ENSG00000115593,0.2410080995037949,6.229558344467934,1.5181182428004367,0.0820461478176876,2.04176790950066,-0.0785126907747923,0.6930835047079852,-0.1420643645440681
ENSG00000115594,1.053111336459562,0.8441290891152369,0.6937208157678001,0.1423930992712281,1.6878689586113105,2.4949547433195773,0.0475850538980157,0.381642150275065
ENSG00000116194,0.0,0.0,0.0,0.0,5.044394119358453,0.9307373375628862,3.1163865745511394,1.946522147902571
ENSG00000119636,1.3388019134517584,1.596103058326357,0.2905151422559009,1.2378638300988878,0.2694321770319443,0.6081812102891037,-0.0885101698196664,0.183711953172388
ENSG00000120907,0.0,0.0,0.0,0.0,0.0,0.0,2.807354922057604,4.156504485679991
ENSG00000122642,1.6957047610333211,0.8272208896982933,0.45662853633717,-0.0954734743683518,0.048143024989537,0.6591867087619155,-0.1183427924421534,0.7816974715428334
ENSG00000125965,0.0,2.0,2.736965594166206,0.0703893278913977,1.1622714288988771,0.1458508664634548,1.1699250014423124,0.2170981216669349
ENSG00000126709,0.782224206733922,1.3173114668169923,0.7469190681956301,-0.1039509640389084,0.0385676562594872,0.3414010508609498,0.7582883789557916,1.9789957562335587
ENSG00000126861,0.0,0.0,0.0,0.0,0.0,0.0,5.044394119358453,0.6438561897747247
ENSG00000129009,5.614709844115208,2.9772799234999163,1.3280218528000367,0.1069152039165118,0.2376379501797026,0.0119231673758192,1.568642697320395,0.8917601061673701
ENSG00000129048,0.0,0.0,0.0,0.0,0.0,0.0,5.727920454563199,2.3384792711512103
ENSG00000129116,0.4590536034272505,1.7775823741275072,0.8439135638937117,0.1535258824070623,0.0028251793685602,1.02855704619951,-0.0856345817510601,0.0283037437581293
ENSG00000136542,2.584962500721156,2.321928094887362,0.6629650127224292,0.3370349872775706,0.8744691179161412,1.0982235360881234,0.3965411556614545,1.4611229377535009
ENSG00000137077,0.0,0.0,0.0,0.0,4.643856189774724,0.8744691179161412,3.5292530681348686,2.5363466583518344
ENSG00000137752,0.0,0.0,0.0,4.459431618637297,2.0995356735509145,0.9838803346367232,1.7434350894957638,1.118453381530346
ENSG00000137959,0.0,0.0,0.0,0.0,1.0,3.321928094887362,4.20945336562895,2.139274788602128
ENSG00000137965,0.0,0.0,0.0,0.0,0.0,0.0,8.129283016944967,1.735413474553465
ENSG00000141161,0.15200309344505,5.25171909260596,1.9852517936533804,0.175387250949644,1.4159370505814426,0.1760657483239835,0.1450051396654994,-0.0730849092004203
ENSG00000143867,2.6147098441152083,0.4076579689132464,2.678071905112638,0.1513093232749654,0.5036020550087551,0.2239648411552015,1.786459697746254,0.0483810439478719
ENSG00000148225,0.1420190048724281,2.4594316186372973,0.3923174227787603,0.1197945125347143,0.6357867597988388,-0.1035045757538599,0.3447972024335873,-0.1139133202034998
ENSG00000148482,0.0,0.0,0.0,0.0,1.584962500721156,0.5849625007211562,2.0,4.832890014164741
ENSG00000148604,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.003752134861108
ENSG00000154589,0.0,0.0,0.0,3.700439718141092,1.584962500721156,1.8413022539809416,0.7166931991399451,0.2664329822956586
ENSG00000156096,0.0,0.0,0.0,0.0,3.584962500721156,1.494764691749578,1.4551946257508264,2.152851488083371
ENSG00000156486,0.0,0.0,0.0,0.0,0.0,3.584962500721156,3.079727192470734,0.773724144176324
ENSG00000162366,0.0,0.0,0.0,0.0,0.0,4.523561956057013,1.1255308820838588,2.3865810532296154
ENSG00000164604,0.0,4.087462841250339,-0.0931094043914814,0.7369655941662062,1.7990873060740036,0.7068036236559537,0.0400774393753351,1.3219280948873624
ENSG00000164816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.754887502163468
ENSG00000165192,0.0,0.0,0.0,0.0,2.321928094887362,3.700439718141092,4.387023123109247,0.8616343144788684
ENSG00000166311,2.541330473617999,0.5604105349113541,0.0573015433755176,0.3161426087280345,0.1299632886020109,0.6457106274035922,0.0429179779347049,0.5811671810949212
ENSG00000166317,1.459431618637297,1.8259706002249512,4.372809263889547,1.1627652098694463,0.7766103469649746,0.57171165620663,1.033743359769613,0.0961659628248199
ENSG00000167123,1.9460289895154768,1.1302521770640124,0.1326847197270699,0.5605414051296859,0.0079124240795857,0.5183492189046772,0.2908832347048635,1.133934122127497
ENSG00000168056,0.0637759104333147,2.3709936539697134,0.0777644631531313,-0.1276100682349613,0.9843098503445206,0.7105372037493844,0.3377478036059987,0.3673932406581884
ENSG00000168427,0.5849625007211562,2.321928094887362,3.159198594849254,0.3433017456799292,1.7504804006406878,0.0250040061298944,0.2745562757290133,0.0855328141519398
ENSG00000168955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.832890014164742
ENSG00000169245,0.0,0.0,0.0,0.0,0.0,0.0,4.807354922057605,1.3112016882943038
ENSG00000170477,0.0,0.0,0.0,0.0,0.0,4.523561956057013,0.7884958948062882,1.4102839693082092
ENSG00000171201,0.0,0.0,0.0,0.0,0.0,0.0,8.758223214726724,0.598259323334614
ENSG00000172016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7714894695006
ENSG00000174099,0.1049695596015424,2.3943247906285494,1.8624563562528185,0.0856704635191163,0.5400484350418375,0.6463709904193796,0.0853221761832091,0.3559715584143263
ENSG00000175662,0.0806184602082846,2.302986531233902,-0.0167803585805013,0.0135991113358215,0.8050783000909459,0.3852260739214559,0.6063190485477418,0.1161998383545476
ENSG00000180660,0.0,0.0,3.4594316186372973,1.0703893278913976,0.3081222953623319,0.0544477840223765,4.25073704703041,1.0751929784144492
ENSG00000180999,0.0,5.491853096329675,0.6903155008673847,0.4941090702700427,4.999549087340949,-0.1485496926244756,0.2411234551222059,1.1763489730736918
ENSG00000181656,0.0,0.0,0.0,0.0,0.0,1.584962500721156,3.2479275134435857,2.395928676331139
ENSG00000182809,0.6303161778408826,-0.0140204703149346,1.6293566200796097,1.484711027085655,1.9203014685414723,0.1281795664931868,0.3074746153752219,0.1341824197496183
ENSG00000184500,1.1425633975587448,1.5215016495600138,0.7781572814863158,0.3775248277016533,0.4037649352767545,0.4782673007562883,1.0532371696297411,0.5415117804645418
ENSG00000185739,0.2064508774674262,0.4854268271702416,3.453172628165615,2.7902280693866723,1.6723364387355877,0.2250317831009767,0.5324980858938905,0.4775682563533914
ENSG00000188542,1.3312059084753731,1.6512357201403225,0.5227936796347266,-0.0585521823551129,0.715464524955284,0.012939055707498,-0.1377611708692711,0.0446517664777897
ENSG00000189320,0.0,0.0,0.0,0.0,0.0,0.0,3.321928094887362,3.187627003175771
ENSG00000197584,0.0,0.0,0.0,0.0,4.087462841250339,0.0,2.954196310386876,0.2552570552420746
ENSG00000200156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.507794640198696
ENSG00000200847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.247927513443583
ENSG00000201609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.335390354693924
ENSG00000202025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59245703726808
ENSG00000202343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.546894459887636
ENSG00000202354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.054265139625764
ENSG00000203618,2.5025003405291835,0.3388019134517585,1.1128940564059338,1.0755510330071767,1.844721774522089,-0.0227200765000835,0.8567601067009207,0.5738070908715276
ENSG00000203797,0.0,0.0,0.0,0.0,0.0,0.0,4.954196310386875,2.592955291474687
ENSG00000206589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.375039431346925
ENSG00000206656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.906890595608519
ENSG00000206688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.906890595608519
ENSG00000206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.622051819456376
ENSG00000206903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.700439718141092
ENSG00000206991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.375039431346925
