gene_id,d2vd0,d4vd2,d6vd4,d10vd6,d15vd10,d20vd15,d40vd20
ENSG00000000003,0.7108112130497112,-0.08272950683799757,-0.21004350304727995,-0.013768741939437893,-0.574087187131631,-0.25642020916371216,0.28635800171368575
ENSG00000000005,1.2051144299046124,-2.8831863350172497,-6.507794640198696,4.392317422778761,1.2630344058337937,0.5443205162238102,3.1538053360790355
ENSG00000000419,0.23748432242884135,-0.5996347087077855,-0.15957631314985066,-0.23510347308600207,-0.15444827301770045,0.05004068249959563,0.12657897151672498
ENSG00000000457,0.3994307192140429,0.525607223104735,0.13400183503838267,-0.7718592841916639,-0.015043880224450346,-0.15975319638502125,0.38084881310301716
ENSG00000000460,0.5151643201606636,-0.7494308417854033,-0.590936401765789,-1.8468001457721892,0.7054002790428259,0.506959988719883,-0.1440231379995553
ENSG00000000971,-2.8073549220576037,1.584962500721156,-1.584962500721156,0.0,0.0,7.266786540694901,5.671685593184161
ENSG00000001036,0.04750673122578937,0.1326988828915963,-0.2845344840231257,-0.28497310854509733,-0.10493875861645131,0.6595189269188285,-0.0280579640977806
ENSG00000001084,-0.2841484887231919,0.11770338438245638,0.1911323540874206,-0.551202094820481,0.03699420748220157,-0.3173698129250579,0.21185869188422893
ENSG00000001167,0.2763804310815314,0.3351517900435278,-0.11541871515756967,-0.9008192766393097,-0.806290333367637,0.6241552685814323,0.7398625731333909
ENSG00000001460,-0.10015472313813815,-0.1899938765085968,0.2741749634389944,-0.40533541132943995,-0.23697013082689644,0.022613237899605815,-0.03175872044865809
ENSG00000001461,-0.7770937068715159,1.8300749985576876,-0.026247449995408716,0.37020185121277005,0.11168895693022832,0.7318990567697723,0.4231985269949008
ENSG00000001497,-0.1287738723842143,-0.2043326771205406,0.19527707891285154,-1.0175573956512152,-0.22021622795172233,0.0028161145792947955,0.0926169809873188
ENSG00000001561,-0.830872728763741,-0.49825086752782516,1.078951341394822,0.8422945471907665,-0.05334942459293368,0.2448036687567075,-0.06830601339090898
ENSG00000001617,-0.1317862097355869,0.809068102028873,-0.7019221592008913,-1.3896953617464056,-1.4176595603111986,2.141995572135336,1.4103579783389737
ENSG00000001626,0.8365012677171205,-1.8365012677171204,2.6844981742720706,2.2085866218114174,-0.4572657346681413,-0.09851574064106847,-0.44421852469079015
ENSG00000001629,-0.1648540118948904,0.10774659303640831,-0.21653208733430487,-0.6631924702789709,-0.38058769274385784,0.7725346078697946,0.7266520855576996
ENSG00000001630,-0.17641179699271423,-0.5910318174847194,0.49730635940475554,0.484800725374199,-0.5202877115494728,0.11123920849702067,-1.0685403711530843
ENSG00000001631,-0.04707820392966498,0.42907355896570515,-0.2237649313167035,-0.5727804436757898,-0.1527253437934957,0.23298350907919763,0.12363431871847878
ENSG00000002016,-0.7516992245324211,1.5560111270250272,0.08056548130366858,-0.5207319657085339,-1.245724925167072,0.5061853873370392,0.3233994821040307
ENSG00000002330,-0.1529193812122047,0.34628562639825494,0.5482086022327456,0.013740056626302137,0.6008289061801771,-0.1480725286732717,0.6763312714316837
ENSG00000002549,-0.21458324038717494,-0.5145731728297583,0.4603810724661617,0.2627467585312981,0.08517654488900893,-0.10370629642639136,-0.1734990095394402
ENSG00000002586,-0.42938259656727046,2.001415226889229,0.6261338457176899,-0.18708939802065652,-0.3195665875773296,-0.10421335950161084,0.6769581210432513
