gene_id,d2vd0,d4vd2,d6vd4,d10vd6,d15vd10,d20vd15,d40vd20
ENSG00000005243,0.7997013495141686,0.7673392432097251,2.4594316186372973,0.1815362918126008,0.8636524819536545,0.984023147450232,2.539953237213324
ENSG00000035862,-0.1245625653545151,-0.0683869749802501,0.2997125210867059,-0.1142408688646338,0.0096073276740405,1.2146200001620795,2.068160923332856
ENSG00000063660,0.1021231479564715,0.0241331411523424,-0.0872710878520099,1.707393443158615,0.3208497130948663,-0.0949538401195524,0.1304724987012498
ENSG00000064205,0.0,0.0,0.0,0.0,0.0,0.0,5.700439718141092
ENSG00000070190,0.0,0.0,2.0,1.0,1.7369655941662063,1.137503523749935,2.6953864904148066
ENSG00000078098,0.0,0.0,0.0,0.0,3.807354922057604,3.993047239358233,2.293777054573213
ENSG00000100234,1.3676438126085797,0.8093016165115049,-0.0620096622754245,2.3101828872142627,0.2116827781818514,0.4243425127431929,0.5522727109197593
ENSG00000100368,0.0,0.0,0.0,3.4594316186372973,1.3785116232537298,0.6214883767462702,1.510961919277379
ENSG00000102010,0.0,0.0,0.0,0.0,0.0,0.0,7.011227255423254
ENSG00000102181,0.7077472595323033,1.7120223761649949,0.3313242245118312,-0.1039961328092316,0.1196296075241867,-0.0810146883730596,0.8267646276207903
ENSG00000104154,5.169925001442312,-0.0848888975865128,1.4634005208402427,0.178705886984522,0.6622276270478591,0.92739625104316,0.1204803759076209
ENSG00000104237,0.0,0.0,0.0,1.0,2.0,3.1292830169449664,2.6586195424464654
ENSG00000104415,2.321928094887362,3.614709844115208,0.7251401587694165,1.5670405927238935,0.5235619560570131,2.00104505259252,0.3416416024616402
ENSG00000105971,1.2257127796280594,2.0608822421470223,0.7104933828050152,0.766391708099424,-0.115905634658686,1.4212904613276247,1.0859531697036446
ENSG00000106823,0.0,0.0,0.0,0.0,0.0,2.0,8.445704635525786
ENSG00000108700,0.0,0.0,0.0,0.0,0.0,0.0,6.491853096329675
ENSG00000116981,0.0,0.0,0.0,0.0,0.0,3.321928094887362,3.0588936890535687
ENSG00000117226,0.0,0.0,2.0,2.807354922057604,0.8930847960834881,3.4526900407582417,0.6434506915640947
ENSG00000117228,0.0,4.0,0.0931094043914814,0.0,1.5235619560570128,4.083768357692597,0.5334994570233901
ENSG00000117594,0.0,0.0,0.0,0.0,0.0,5.523561956057013,1.078002512001273
ENSG00000122862,0.0,0.0,0.0,0.0,3.0,1.1926450779423958,2.94251450533924
ENSG00000122870,1.5682837595745258,0.0494686762642999,1.8096687878958504,0.5725787762653236,0.6034984521585838,0.689537091606092,1.6092875863941345
ENSG00000123500,0.0,0.0,0.0,0.0,0.0,2.0,5.51306958223937
ENSG00000125888,0.0,0.0,0.0,0.0,0.0,0.0,6.321928094887363
ENSG00000127472,0.0,0.0,0.0,0.0,0.0,4.392317422778761,1.807354922057604
ENSG00000129048,0.0,0.0,0.0,0.0,2.321928094887362,0.3219280948873623,4.459431618637297
ENSG00000129151,0.0,0.0,0.0,0.0,0.0,0.0,5.78135971352466
ENSG00000129538,0.6214883767462702,0.6088092426755238,0.6391182707680615,0.4074243151689687,0.0888092669578559,3.136034633372688,0.6972330990926506
ENSG00000132669,0.3620444116649596,2.2831356118903035,0.0672173007391161,0.3720015819401136,0.0122168901327108,0.994737211063874,0.3400726666477692
ENSG00000135046,0.6548645139513125,0.0384741478146356,3.239912520379466,1.3339339481475163,-0.0363215138120252,2.563413974598008,0.5299508418576779
ENSG00000135604,2.0,0.5849625007211562,2.415037499278844,0.7548875021634686,0.1459793058172799,1.5524038260298745,0.8413501148810039
ENSG00000135925,0.0,0.0,0.0,0.0,0.0,4.087462841250339,2.918863237274594
ENSG00000136542,2.807354922057604,2.5025003405291835,1.819427754358179,0.137503523749935,0.1255308820838588,0.5916262310021669,0.6605135337283331
ENSG00000137077,0.0,0.0,0.0,0.0,0.0,8.383704292474052,-0.0986075969406597
ENSG00000137745,0.0,0.0,0.0,0.0,0.0,0.0,7.108524456778169
ENSG00000137965,0.0,0.0,0.0,0.0,0.0,0.0,8.31741261376487
ENSG00000139329,0.2630344058337938,5.161311871137604,1.0,0.5779061747599806,0.1639465050190221,1.6024579953987754,1.637365787408968
