gene_id,d2vd0,d4vd2,d6vd4,d15vd6,d20vd15,d40vd20,d60vd40
ENSG00000267523,0.0,0.0,0.0,0.0,0.0,4.321928094887363,1.6828098241193006
ENSG00000268894,0.0,2.584962500721156,0.0,0.0,3.6322682154995127,2.9646669268877197,0.133704813529559
ENSG00000269873,0.0,0.0,0.0,0.0,4.954196310386875,1.2428565238961635,1.079071570991199
ENSG00000271334,0.0,0.0,0.0,3.700439718141092,1.3219280948873624,1.5025003405291832,0.2344652536370229
ENSG00000271787,0.0,0.0,0.0,0.0,0.0,4.643856189774724,1.7004397181410924
ENSG00000272321,0.0,0.0,0.0,0.0,0.0,5.491853096329675,0.9835118772114312
ENSG00000272368,-0.1375035237499347,1.765534746362977,0.0,0.7705181538772324,0.4995710094905115,0.2718046154615259,0.6090481192454693
ENSG00000272537,0.0,0.0,0.0,0.0,0.0,6.539158811108031,1.6159893963417806
ENSG00000272597,0.0,0.0,0.0,0.0,0.0,0.0,6.714245517666122
ENSG00000272861,0.0,0.0,0.0,0.0,0.0,4.906890595608519,1.072756342435314
ENSG00000273069,0.0,0.0,0.0,0.0,0.0,0.0,6.554588851677638
ENSG00000273177,0.0,0.0,0.0,0.0,0.0,4.754887502163468,1.0544477840223765
ENSG00000273272,0.0,0.0,0.0,0.0,0.0,0.0,6.108524456778169
ENSG00000273348,0.0,0.0,4.523561956057013,1.4474589769712212,0.632268215499513,0.8271634031377842,0.30610312772568
ENSG00000273532,0.0,0.0,0.0,0.0,0.0,0.0,15.63990591729448
ENSG00000273664,0.0,0.0,0.0,0.0,0.0,5.727920454563199,1.6745997132058326
ENSG00000274004,0.0,0.0,0.0,0.0,0.0,0.0,11.00562454919388
ENSG00000275266,0.0,0.0,0.0,0.0,0.0,0.0,15.63990591729448
ENSG00000275327,0.0,0.0,0.0,0.0,0.0,0.0,6.554588851677638
ENSG00000276409,0.0,0.0,0.0,0.0,0.0,5.523561956057013,0.289506617194985
ENSG00000277119,0.0,0.0,0.0,0.0,0.0,0.0,7.129283016944966
ENSG00000277701,1.6811778159804591,1.526930379349741,-0.0945456365070006,0.0891523777367821,0.5091596766433938,0.4663180042225371,0.4596814143336859
ENSG00000278009,0.0,0.0,0.0,0.0,0.0,0.0,9.204571144249204
ENSG00000278139,0.0,0.0,0.0,0.0,0.0,4.0,6.664862047895027
ENSG00000279375,0.0,0.0,0.0,0.0,0.0,0.0,5.930737337562887
ENSG00000279483,0.0,0.0,0.0,0.0,0.0,0.0,19.349425943806235
ENSG00000279795,0.0,0.0,0.0,0.0,0.0,4.906890595608519,0.8144443468439236
ENSG00000279976,0.0,0.0,0.0,0.0,0.0,0.0,5.930737337562887
ENSG00000280131,0.0,0.0,0.0,0.0,0.0,0.0,5.672425341971495
ENSG00000280778,0.0,0.0,0.0,0.0,0.0,0.0,8.774787059601174
ENSG00000282855,0.0,0.0,0.0,0.0,0.0,0.0,6.426264754702098
ENSG00000283029,0.0,0.0,0.0,0.0,0.0,0.0,10.881113960675096
ENSG00000283411,0.0,0.0,0.0,0.0,0.0,0.0,7.92481250360578
ENSG00000285117,0.0,0.0,0.0,0.0,0.0,6.584962500721156,0.5696957440678456
