gene_id,rep1_d_13,rep1_d_20,rep1_d_30
ENSG00000135824.12,14,5,1
ENSG00000135838.13,41,59,36
ENSG00000287808.1,24,20,6
ENSG00000135829.17,3651,4531,5734
ENSG00000157060.16,3,0,0
ENSG00000224040.1,3,2,0
ENSG00000176855.11,0,2,0
ENSG00000135862.6,8282,41327,33411
ENSG00000224468.3,11,29,20
ENSG00000058085.15,123,570,114
ENSG00000157064.11,220,149,99
ENSG00000287929.1,2,1,0
ENSG00000232860.8,30,30,53
ENSG00000116698.21,1667,2025,2598
ENSG00000116701.15,29,53,14
ENSG00000162704.16,2805,4138,3468
ENSG00000143344.16,868,3195,2933
ENSG00000173627.8,1,5,12
ENSG00000270994.1,0,0,2
ENSG00000227554.1,1,0,0
ENSG00000198756.12,666,2204,1490
ENSG00000198860.13,964,796,815
ENSG00000286655.1,3,0,8
ENSG00000271387.1,4,4,2
ENSG00000116667.15,1150,980,1359
ENSG00000285847.2,14,3,35
ENSG00000286378.1,1,0,0
ENSG00000116406.19,729,1278,1827
ENSG00000135842.17,114,2057,2147
ENSG00000121481.11,762,847,943
ENSG00000232792.2,0,0,4
ENSG00000121486.12,528,469,862
ENSG00000116668.13,133,137,229
ENSG00000231084.2,11,19,14
ENSG00000233583.1,0,1,0
ENSG00000252612.1,0,1,0
ENSG00000238061.2,1,4,7
ENSG00000279838.1,20,45,81
ENSG00000116679.16,5760,8112,7394
ENSG00000273004.1,10,25,26
ENSG00000261024.7,3,3,14
ENSG00000261729.2,2,0,1
ENSG00000143341.12,1151,877,1759
ENSG00000224691.1,4,0,1
ENSG00000116690.13,0,1,13
ENSG00000047410.14,2929,3304,6550
ENSG00000157181.16,373,479,384
ENSG00000229739.4,25,12,19
ENSG00000116703.14,6,0,15
ENSG00000228238.1,2,1,1
ENSG00000073756.12,36,22,90
ENSG00000273129.1,0,1,0
ENSG00000116711.10,35,53,87
ENSG00000230426.4,18,17,11
ENSG00000225462.1,1,3,1
ENSG00000237283.2,1,0,1
ENSG00000162670.11,0,32,78
ENSG00000237457.6,1,6,2
ENSG00000285638.1,2,0,0
ENSG00000228215.3,0,3,0
ENSG00000150681.10,0,6,3
ENSG00000285280.2,3,16,15
ENSG00000226723.2,0,1,0
ENSG00000236792.1,10,4,9
ENSG00000253148.1,0,9,0
ENSG00000236069.2,0,3,0
ENSG00000090104.12,45,5,47
ENSG00000127074.14,18,0,1
ENSG00000231767.4,2,1,2
ENSG00000116741.8,437,364,364
ENSG00000234473.1,0,0,4
ENSG00000116750.13,484,500,519
ENSG00000116747.13,652,981,2812
ENSG00000023572.10,213,453,518
ENSG00000134371.14,769,1318,1420
ENSG00000162630.6,24,676,459
ENSG00000276735.1,0,1,1
ENSG00000232077.2,2,17,6
ENSG00000286285.1,1,13,27
ENSG00000227240.2,2,0,2
ENSG00000162687.18,236,100,181
ENSG00000000971.16,4,55,490
ENSG00000116785.14,6,0,2
ENSG00000244414.6,2,0,0
ENSG00000066279.18,900,604,1809
ENSG00000235748.1,1,2,1
ENSG00000177888.8,313,444,794
ENSG00000237861.1,1,0,0
ENSG00000134376.16,6,22,19
ENSG00000230260.1,0,1,2
ENSG00000213047.13,288,581,1114
ENSG00000213046.4,0,2,0
ENSG00000233040.2,0,0,1
ENSG00000224901.1,0,0,1
ENSG00000203724.11,10,73,53
ENSG00000143355.16,10,14,9
ENSG00000151414.15,1248,5475,6025
ENSG00000151418.12,0,1,0
ENSG00000081237.20,4,5,0
ENSG00000229989.4,1,12,16
ENSG00000207975.1,2,6,6
ENSG00000207759.1,0,0,3
ENSG00000116833.14,134,0,2
ENSG00000203721.7,14,9,14
ENSG00000273093.1,1,0,0
ENSG00000213045.3,0,0,2
ENSG00000230623.6,73,3,2
ENSG00000162702.8,892,808,1252
ENSG00000282849.1,0,1,0
ENSG00000118193.12,300,229,793
ENSG00000118197.14,314,254,232
ENSG00000260088.1,1,2,1
ENSG00000118200.14,1150,2485,2436
ENSG00000231333.2,1,0,5
ENSG00000170128.5,3,0,0
ENSG00000163362.11,640,236,58
ENSG00000233217.2,4,0,0
ENSG00000116852.14,691,220,219
ENSG00000229191.1,65,8,1
ENSG00000234132.2,2,8,0
ENSG00000081248.11,8,144,2
ENSG00000232237.3,1,0,0
ENSG00000116857.17,2233,1625,1126
ENSG00000163395.17,126,0,2
ENSG00000081277.13,10,6,14
ENSG00000118194.20,3551,2277,7146
ENSG00000286600.1,38,32,54
ENSG00000159166.15,219,122,65
ENSG00000282221.1,34,15,15
ENSG00000159173.19,18605,19903,54797
ENSG00000174307.7,720,2639,1496
ENSG00000159176.14,1251,6396,729
ENSG00000224536.2,0,11,4
ENSG00000223396.4,7,19,3
ENSG00000134369.15,3479,9214,37718
ENSG00000236390.1,2,0,8
ENSG00000231871.5,5,1,10
ENSG00000264802.1,1,1,0
ENSG00000235121.1,11,14,32
ENSG00000198700.10,2485,2500,5183
ENSG00000277681.1,2,4,1
ENSG00000198892.7,130,304,407
ENSG00000223774.5,2,2,6
ENSG00000163431.13,1603,2645,2981
ENSG00000134375.11,973,1529,897
ENSG00000176393.11,679,1126,696
ENSG00000234678.2,58,50,57
ENSG00000275207.1,0,3,0
ENSG00000163435.16,161,73,79
ENSG00000170075.9,8,11,5
ENSG00000143862.8,686,1238,967
ENSG00000143851.15,2,5,5
ENSG00000243323.7,7,3,4
ENSG00000133067.17,13,3,10
ENSG00000077152.11,513,381,393
ENSG00000077157.22,5771,10615,26707
ENSG00000229120.2,1,0,0
ENSG00000232626.3,3,0,7
ENSG00000236439.4,13,22,8
ENSG00000143858.12,71,33,101
ENSG00000226862.1,10,3,8
ENSG00000225620.1,0,9,3
ENSG00000117139.18,3829,5211,7716
ENSG00000235449.2,0,5,3
ENSG00000226148.1,6,0,2
ENSG00000260021.1,0,2,0
ENSG00000228288.7,120,140,49
ENSG00000184774.10,4,2,0
ENSG00000214796.8,246,43,65
ENSG00000234996.4,53,12,12
ENSG00000183155.5,208,315,269
ENSG00000117153.16,864,743,757
ENSG00000230280.2,3,10,4
ENSG00000199471.1,0,0,2
ENSG00000159346.13,1283,2048,2607
ENSG00000159348.13,454,1128,1649
ENSG00000234761.1,1,0,0
ENSG00000163444.12,1330,1413,1523
ENSG00000143847.15,400,931,5121
ENSG00000122180.5,1,0,12
ENSG00000163485.17,72,382,397
ENSG00000234775.2,3,12,8
ENSG00000133055.9,7,5,4
ENSG00000133048.13,12,29,4
ENSG00000133063.16,1,10,13
ENSG00000236523.2,0,0,3
ENSG00000231507.2,0,1,0
ENSG00000233791.5,2,0,0
ENSG00000159388.6,917,1471,1916
ENSG00000122176.12,427,9,143
ENSG00000188783.6,163,21,62
ENSG00000188770.10,5,5,0
ENSG00000058668.15,2425,7299,24910
ENSG00000236035.2,1,1,4
ENSG00000221643.1,2,7,25
ENSG00000058673.16,6,10,3
ENSG00000257315.3,36,62,200
ENSG00000227417.3,0,1,5
ENSG00000223505.2,2,6,2
ENSG00000182004.13,1714,685,768
ENSG00000236430.1,1,0,3
ENSG00000237379.1,2,0,0
ENSG00000286383.1,3,0,2
ENSG00000286572.1,2,0,0
ENSG00000143842.15,1349,268,285
ENSG00000143845.15,345,359,760
ENSG00000230550.2,0,1,5
ENSG00000170498.9,2,34,2
ENSG00000174567.8,26,24,2
ENSG00000143850.16,1107,1082,2152
ENSG00000231691.2,0,2,3
ENSG00000219133.2,1,3,0
ENSG00000226330.1,1,2,5
ENSG00000237848.1,0,0,2
ENSG00000158615.9,1016,1469,1752
ENSG00000133056.13,666,815,945
ENSG00000198625.13,919,606,1799
ENSG00000236779.1,1,0,1
ENSG00000240710.1,1,1,0
ENSG00000170382.12,217,657,302
ENSG00000240219.1,1,4,17
ENSG00000163531.15,183,191,105
ENSG00000229657.2,1,1,0
ENSG00000184144.12,229,4,9
ENSG00000174529.7,20,38,16
ENSG00000117222.14,346,449,727
ENSG00000271580.1,1,0,3
ENSG00000236108.1,1,0,0
ENSG00000133059.17,461,747,969
ENSG00000133069.17,131,173,143
ENSG00000163545.11,761,480,54
ENSG00000162873.15,102,132,64
ENSG00000235363.1,4,18,5
ENSG00000226235.1,1,7,1
ENSG00000186007.10,34,4,0
ENSG00000281406.2,236,13,8
ENSG00000224717.1,19,0,0
ENSG00000117266.15,677,288,454
ENSG00000174514.13,18,8,25
ENSG00000206762.1,5,2,2
ENSG00000158711.14,556,544,1398
ENSG00000236942.1,4,0,4
ENSG00000158715.6,301,157,71
ENSG00000069275.13,9405,7921,15882
ENSG00000201944.1,1,0,4
ENSG00000117280.13,173,348,252
ENSG00000133065.11,1059,1240,2235
ENSG00000286619.1,2,32,16
ENSG00000162877.13,1,5,1
ENSG00000174502.19,36,41,64
ENSG00000276600.5,40,58,167
ENSG00000196188.11,11,3,3
ENSG00000263961.8,11,0,0
ENSG00000198049.7,0,0,1
ENSG00000226780.1,1,0,0
ENSG00000236889.1,3,0,0
ENSG00000196550.10,43,16,22
ENSG00000266028.7,1251,1616,929
ENSG00000229509.1,1,0,2
ENSG00000263528.8,125,376,284
ENSG00000162888.4,5,15,4
ENSG00000261000.1,0,1,0
ENSG00000266094.8,258,136,658
ENSG00000234981.1,1,1,0
ENSG00000279946.1,3,0,1
ENSG00000143486.16,790,625,799
ENSG00000237605.2,1,1,0
ENSG00000143479.17,267,288,1004
ENSG00000162889.11,3136,3765,4969
ENSG00000224114.1,0,0,3
ENSG00000199349.1,2,0,0
ENSG00000136634.7,0,0,1
ENSG00000142224.16,1,0,4
ENSG00000162892.16,1,0,0
ENSG00000162894.12,5,6,27
ENSG00000271680.1,0,0,4
ENSG00000226945.1,0,3,2
ENSG00000182795.13,15,14,10
ENSG00000123836.15,293,301,474
ENSG00000180667.10,412,468,476
ENSG00000123843.13,0,12,0
ENSG00000123838.11,3,5,2
ENSG00000275392.1,0,1,0
ENSG00000226565.2,0,0,1
ENSG00000196352.16,345,431,244
ENSG00000117322.18,0,2,1
ENSG00000203710.11,1,0,0
ENSG00000197721.17,5,0,7
ENSG00000244703.3,1,0,0
ENSG00000117335.20,3520,2870,2137
ENSG00000234219.1,0,0,1
ENSG00000203709.12,9,5,8
ENSG00000174059.17,75,0,10
ENSG00000284237.1,2,0,0
ENSG00000076356.7,1984,3060,2915
ENSG00000287220.1,0,1,1
ENSG00000286198.1,4,13,24
ENSG00000232812.2,0,3,1
ENSG00000287046.1,1,0,0
ENSG00000230937.12,197,0,0
ENSG00000284485.1,6,0,0
ENSG00000224260.6,0,0,1
ENSG00000008118.10,164,19,19
ENSG00000196878.15,22,21,52
ENSG00000227591.5,0,0,6
ENSG00000123689.6,94,32,357
ENSG00000117594.10,2,1,2
ENSG00000009790.15,7,5,7
ENSG00000162757.4,91,59,109
ENSG00000117595.12,322,103,300
ENSG00000117597.18,374,375,242
ENSG00000143469.20,37,13,21
ENSG00000203706.8,29,70,38
ENSG00000082497.12,146,130,200
ENSG00000228110.4,1,0,2
ENSG00000054392.13,206,156,268
ENSG00000287354.1,2,0,0
ENSG00000200972.1,0,1,0
ENSG00000143473.13,11,0,0
ENSG00000284299.1,1,0,0
ENSG00000284376.1,1,0,0
ENSG00000234004.4,1,1,1
ENSG00000226986.4,0,4,2
ENSG00000117625.14,588,709,1105
ENSG00000082512.15,315,705,304
ENSG00000287033.1,5,1,0
ENSG00000153363.13,167,103,139
ENSG00000236809.2,1,4,7
ENSG00000238137.2,0,2,0
ENSG00000198570.6,9,12,0
ENSG00000170385.10,122,960,746
ENSG00000117650.13,301,129,323
ENSG00000224763.1,1,0,0
ENSG00000231057.4,6,0,6
ENSG00000123684.13,1244,1620,1476
ENSG00000212205.1,3,0,4
ENSG00000229258.6,0,1,0
ENSG00000233626.2,3,1,2
ENSG00000143493.13,317,382,635
ENSG00000143476.18,626,284,618
ENSG00000220749.4,113,58,28
ENSG00000264358.1,0,3,3
ENSG00000252879.1,1,0,0
ENSG00000229983.1,2,1,0
ENSG00000226251.6,5,0,7
ENSG00000066027.12,805,825,2233
ENSG00000234915.1,2,0,0
ENSG00000201544.1,7,2,0
ENSG00000229832.1,3,0,2
ENSG00000065600.13,346,414,126
ENSG00000287445.1,4,0,0
ENSG00000117691.10,276,335,227
ENSG00000260805.2,11,24,17
ENSG00000288007.1,2,3,6
ENSG00000162772.17,917,496,1135
ENSG00000237980.2,0,0,2
ENSG00000123685.9,35,11,31
ENSG00000117697.15,567,431,741
ENSG00000203705.11,295,171,158
ENSG00000236905.2,4,0,7
ENSG00000198468.9,27,17,35
ENSG00000236317.1,0,0,4
ENSG00000162769.13,616,403,348
ENSG00000282718.1,0,0,2
ENSG00000143494.15,305,82,167
ENSG00000174606.14,701,503,651
ENSG00000136643.12,510,449,791
ENSG00000228646.3,1,0,0
ENSG00000225233.2,0,0,1
ENSG00000230461.9,143,16,225
ENSG00000281664.1,0,0,5
ENSG00000117707.16,735,477,2256
ENSG00000274895.1,19,9,36
ENSG00000272167.2,5,0,25
ENSG00000143499.14,915,1139,2539
ENSG00000228470.1,0,0,1
ENSG00000152104.12,1370,2050,2621
ENSG00000213036.3,0,1,0
ENSG00000117724.13,1902,1366,4341
ENSG00000250536.1,2,2,32
ENSG00000224584.2,0,0,10
ENSG00000082482.14,12,10,10
ENSG00000136636.13,1338,1031,1493
ENSG00000042781.14,7,11,64
ENSG00000196482.18,400,334,1377
ENSG00000092978.11,344,360,546
ENSG00000162814.11,35,14,23
ENSG00000067533.6,522,661,825
ENSG00000232480.1,5,13,12
ENSG00000092969.12,3402,5753,1669
ENSG00000228208.7,3,3,0
ENSG00000228063.2,8,9,12
ENSG00000143353.12,542,200,413
ENSG00000225920.2,16,7,27
ENSG00000223842.1,1,0,4
ENSG00000277007.1,16,3,11
ENSG00000287676.1,2,5,3
ENSG00000228536.3,7,0,12
ENSG00000215817.7,75,80,111
ENSG00000196660.11,37,23,14
ENSG00000136628.18,2473,3082,4824
ENSG00000162813.18,556,589,750
ENSG00000067704.10,2451,2500,3961
ENSG00000207590.1,1,0,0
ENSG00000232134.1,1,0,0
ENSG00000118873.16,1002,1274,1468
ENSG00000270585.1,7,1,8
ENSG00000218283.2,1171,1321,1415
ENSG00000213033.4,4,3,4
ENSG00000116141.16,456,413,1108
ENSG00000233012.2,11,1,8
ENSG00000162817.7,165,89,468
ENSG00000117791.16,218,197,540
ENSG00000186205.13,175,113,96
ENSG00000221571.3,1,0,0
ENSG00000272823.1,0,3,2
ENSG00000238078.1,3,8,5
ENSG00000257551.1,0,1,3
ENSG00000136630.13,28,71,184
ENSG00000234754.2,2,1,2
ENSG00000143507.18,140,87,202
ENSG00000238042.5,1,0,2
ENSG00000234419.1,0,0,1
ENSG00000276997.4,7,7,2
ENSG00000267305.2,0,3,0
ENSG00000143512.13,16,3,2
ENSG00000143498.18,166,74,85
ENSG00000225265.2,31,31,23
ENSG00000154305.18,1066,1407,2306
ENSG00000229399.1,0,0,1
ENSG00000272750.1,16,9,17
ENSG00000186063.13,517,544,799
ENSG00000162819.12,404,690,1140
ENSG00000154309.9,452,986,387
ENSG00000234523.1,2,1,0
ENSG00000287338.1,0,1,0
ENSG00000187554.14,19,18,36
ENSG00000236846.1,0,0,14
ENSG00000143502.15,79,24,24
ENSG00000178395.7,0,1,0
ENSG00000203697.12,6,4,10
ENSG00000162909.18,3557,6584,3602
ENSG00000143514.17,1417,2187,2301
ENSG00000188460.4,13,5,2
ENSG00000233771.2,0,0,2
ENSG00000272645.3,171,157,132
ENSG00000185495.10,195,105,152
ENSG00000278467.1,6,10,21
ENSG00000229930.1,5,4,0
ENSG00000252484.1,0,1,0
ENSG00000143756.12,472,718,717
ENSG00000143753.13,1115,2525,1480
ENSG00000201898.1,0,2,0
ENSG00000232628.6,6,4,4
ENSG00000237101.1,0,3,5
ENSG00000143748.18,475,469,491
ENSG00000229742.1,0,1,0
ENSG00000143771.12,772,694,702
ENSG00000162923.16,2052,3546,3914
ENSG00000266618.1,2,0,0
ENSG00000143786.8,56,15,45
ENSG00000229991.1,0,0,1
ENSG00000185842.15,268,149,185
ENSG00000143815.15,1811,1241,1162
ENSG00000154380.17,4733,6314,6909
ENSG00000227496.3,0,5,4
ENSG00000143742.14,4956,4464,3480
ENSG00000143819.12,418,818,573
ENSG00000242861.1,48,4,24
ENSG00000196187.12,822,288,629
ENSG00000243709.1,4,6,9
ENSG00000143811.19,496,397,244
ENSG00000248322.1,0,0,1
ENSG00000143768.13,139,2938,5371
ENSG00000143751.10,626,874,1033
ENSG00000272562.2,9,5,6
ENSG00000163041.12,10151,6885,7288
ENSG00000225518.3,17,7,12
ENSG00000270598.1,1,0,0
ENSG00000182827.9,1148,2046,2631
ENSG00000234478.1,2,2,1
ENSG00000185155.12,63,86,195
ENSG00000183814.15,320,452,1063
ENSG00000143799.13,5823,3467,9813
ENSG00000177770.11,1,0,0
ENSG00000287627.1,0,3,0
ENSG00000203685.10,185,634,638
ENSG00000143772.9,216,151,501
ENSG00000143801.17,260,341,391
ENSG00000163050.17,560,221,620
ENSG00000143776.18,581,847,2217
ENSG00000287532.1,0,0,6
ENSG00000228625.1,0,0,2
ENSG00000287525.1,0,0,4
ENSG00000232864.1,0,2,0
ENSG00000287205.1,4,0,0
ENSG00000181450.18,294,167,358
ENSG00000143740.14,521,777,829
ENSG00000081692.12,130,151,228
ENSG00000230005.2,2,4,3
ENSG00000286389.1,13,12,7
ENSG00000143816.8,105,251,198
ENSG00000264483.1,2,0,6
ENSG00000233003.4,4,0,0
ENSG00000154342.6,500,0,1
ENSG00000276255.2,10,3,1
ENSG00000143761.16,6830,9319,7249
ENSG00000143793.13,642,370,334
ENSG00000162910.19,517,429,256
ENSG00000224566.2,3,0,0
ENSG00000287895.1,10,3,1
ENSG00000280157.1,6,2,6
ENSG00000143774.16,1797,2826,2457
ENSG00000198835.4,19,38,37
ENSG00000203684.5,6,3,4
ENSG00000181873.13,243,312,839
ENSG00000162913.10,39,45,39
ENSG00000154358.21,3290,2630,14747
ENSG00000269934.3,27,21,25
ENSG00000270110.2,17,4,50
ENSG00000286773.1,0,1,3
ENSG00000287315.1,107,67,339
ENSG00000270104.1,3,1,3
ENSG00000154370.16,636,713,642
ENSG00000231563.2,21,9,24
ENSG00000162931.12,165,58,85
ENSG00000168148.4,6,5,5
ENSG00000181218.5,98,189,328
ENSG00000196890.4,4,10,13
ENSG00000181201.3,0,0,2
ENSG00000279306.1,4,2,1
ENSG00000168159.13,1504,2544,2120
ENSG00000215811.6,2,0,0
ENSG00000212237.1,0,1,0
ENSG00000183929.7,1,8,4
ENSG00000206878.1,0,1,0
ENSG00000234975.6,5,2,12
ENSG00000116574.6,1637,523,674
ENSG00000271475.1,0,0,1
ENSG00000236975.2,31,0,0
ENSG00000177788.6,172,86,161
ENSG00000168118.12,956,1434,995
ENSG00000237481.1,0,0,2
ENSG00000154429.11,280,580,493
ENSG00000252051.1,2,1,0
ENSG00000143632.14,1377,4650,3739
ENSG00000069248.12,1516,1442,1827
ENSG00000223635.2,1,1,0
ENSG00000135776.5,499,525,756
ENSG00000199672.1,0,1,1
ENSG00000201492.1,0,1,2
ENSG00000229367.1,0,6,4
ENSG00000135801.9,542,771,594
ENSG00000135763.10,472,437,361
ENSG00000213028.3,0,1,1
ENSG00000143641.10,2290,3921,3494
ENSG00000227006.2,8,11,9
ENSG00000177614.11,56,297,151
ENSG00000135775.14,514,522,676
ENSG00000286859.1,3,8,2
ENSG00000135744.8,115,439,1071
ENSG00000244137.1,1,8,0
ENSG00000135773.13,10,4,17
ENSG00000202063.1,1,0,0
ENSG00000119280.17,2621,11354,5859
ENSG00000223393.2,22,37,96
ENSG00000143643.13,370,418,271
ENSG00000173409.14,274,262,327
ENSG00000182118.8,506,253,182
ENSG00000227934.1,9,9,6
ENSG00000119283.15,9,14,38
ENSG00000143633.13,292,199,148
ENSG00000116906.13,1053,1377,1778
ENSG00000116903.7,243,401,468
ENSG00000010072.16,205,369,417
ENSG00000135766.9,269,576,872
ENSG00000233461.6,30,32,7
ENSG00000116918.15,670,817,773
ENSG00000270106.6,0,0,2
ENSG00000162946.23,166,158,107
ENSG00000286071.1,215,2195,5548
ENSG00000226758.1,1,0,3
ENSG00000116991.11,3635,8687,22057
ENSG00000212916.4,94,87,163
ENSG00000135778.12,918,715,738
ENSG00000135749.19,292,342,318
ENSG00000231940.1,3,1,2
ENSG00000143674.11,143,132,41
ENSG00000135750.15,177,51,126
ENSG00000225486.1,1,1,0
ENSG00000183780.13,36,8,21
ENSG00000235605.1,0,0,1
ENSG00000236358.1,0,0,4
ENSG00000231663.1,21,9,3
ENSG00000168275.16,260,167,226
ENSG00000059588.10,1261,386,551
ENSG00000287633.1,0,1,0
ENSG00000168264.10,1269,1791,1706
ENSG00000224939.1,1,0,0
ENSG00000282097.1,0,1,0
ENSG00000227630.4,1,3,5
ENSG00000280587.1,0,0,2
ENSG00000273416.1,1,1,5
ENSG00000173726.11,6169,4989,6217
ENSG00000207181.1,0,2,5
ENSG00000188739.15,19,15,20
ENSG00000054267.22,878,1264,1851
ENSG00000152904.11,342,369,441
ENSG00000285053.1,56,63,95
ENSG00000227962.1,1,0,2
ENSG00000230026.2,2,1,0
ENSG00000284770.2,56,19,39
ENSG00000162885.14,476,299,825
ENSG00000168243.11,226,10,44
ENSG00000143669.14,156,140,419
ENSG00000235674.2,0,1,0
ENSG00000229291.1,1,0,6
ENSG00000116962.15,4179,3799,7104
ENSG00000235371.1,0,0,2
ENSG00000077585.14,180,211,256
ENSG00000086619.14,133,214,218
ENSG00000237922.1,0,3,0
ENSG00000186197.15,70,12,24
ENSG00000116977.19,422,901,1016
ENSG00000223776.5,7,6,9
ENSG00000273058.2,7,0,4
ENSG00000230325.1,3,5,7
ENSG00000119285.11,1096,900,1170
ENSG00000077522.13,9555,21495,47399
ENSG00000116984.14,1755,1293,3009
ENSG00000226498.2,1,0,0
ENSG00000237991.3,30,45,17
ENSG00000244020.3,1,0,7
ENSG00000198626.17,1576,2231,21552
ENSG00000252396.1,1,0,5
ENSG00000266262.1,0,0,1
ENSG00000237250.3,2,2,0
ENSG00000283174.1,0,0,1
ENSG00000227860.1,0,0,1
ENSG00000215808.4,134,284,255
ENSG00000231877.1,0,0,2
ENSG00000215149.3,0,0,1
ENSG00000133019.12,64,268,101
ENSG00000233355.7,0,21,0
ENSG00000155816.20,27,33,18
ENSG00000228818.1,1,3,1
ENSG00000223694.1,4,3,0
ENSG00000252317.1,0,0,1
ENSG00000180875.5,83,18,226
ENSG00000226919.4,0,2,0
ENSG00000182901.17,32,3,1
ENSG00000233615.1,1,0,0
ENSG00000286496.1,1,0,0
ENSG00000287516.1,3,2,0
ENSG00000287738.1,1,0,0
ENSG00000091483.7,1982,1504,1866
ENSG00000117009.12,2,1,2
ENSG00000054277.14,104,55,52
ENSG00000203668.2,814,1042,963
ENSG00000287513.1,2,0,2
ENSG00000162843.17,3,3,0
ENSG00000174371.17,355,144,238
ENSG00000235990.2,1,0,0
ENSG00000197769.6,46,9,6
ENSG00000180287.17,47,241,96
ENSG00000272865.2,1,0,0
ENSG00000224525.2,7,1,0
ENSG00000213690.3,0,3,0
ENSG00000270859.1,1,0,0
ENSG00000231512.6,0,0,2
ENSG00000253326.2,5,3,1
ENSG00000214837.8,21,21,9
ENSG00000143702.16,1971,3689,5348
ENSG00000227230.1,13,13,21
ENSG00000054282.16,270,388,471
ENSG00000224727.1,0,0,3
ENSG00000117020.18,1113,1918,1755
ENSG00000236031.1,1,1,1
ENSG00000232184.1,0,1,0
ENSG00000226828.2,1,3,0
ENSG00000179456.10,535,2118,1017
ENSG00000279774.1,1,0,0
ENSG00000229960.1,4,0,0
ENSG00000286486.1,0,0,1
ENSG00000287531.1,0,0,1
ENSG00000173728.11,1,1,1
ENSG00000035687.10,1147,1036,726
ENSG00000179397.18,12,7,5
ENSG00000121644.19,1314,1982,2321
ENSG00000232059.3,0,4,4
ENSG00000284188.2,1,0,0
ENSG00000287601.1,6,2,7
ENSG00000203667.10,50,19,93
ENSG00000153187.20,11170,9127,13635
ENSG00000273175.1,3,4,1
ENSG00000272195.1,14,6,9
ENSG00000203666.12,320,178,307
ENSG00000251754.1,0,0,9
ENSG00000162849.16,1965,4875,17027
ENSG00000232192.1,1,8,19
ENSG00000232793.2,0,0,2
ENSG00000238224.1,1,0,0
ENSG00000231612.1,3,2,5
ENSG00000185420.19,458,842,427
ENSG00000226876.3,0,0,4
ENSG00000230184.1,3,4,1
ENSG00000230813.1,2,0,0
ENSG00000229112.1,0,0,1
ENSG00000162851.8,315,323,307
ENSG00000162852.14,416,591,686
ENSG00000225300.1,3,0,4
ENSG00000228955.2,1,0,3
ENSG00000260698.1,1,3,10
ENSG00000143653.10,818,947,1091
ENSG00000228879.1,1,0,0
ENSG00000223519.8,26,14,22
ENSG00000260855.1,61,30,146
ENSG00000227953.7,72,21,93
ENSG00000235386.1,3,0,4
ENSG00000153207.16,1161,1279,1390
ENSG00000197472.15,20,7,19
ENSG00000135747.11,0,2,0
ENSG00000236775.1,1,0,0
ENSG00000277462.2,189,82,52
ENSG00000215796.3,1,0,0
ENSG00000188295.14,163,165,124
ENSG00000286747.1,10,5,6
ENSG00000221953.5,47,19,39
ENSG00000196418.12,279,106,108
ENSG00000224014.1,4,0,4
ENSG00000215795.2,3,2,6
ENSG00000259865.1,170,81,34
ENSG00000227671.4,413,292,160
ENSG00000252516.1,7,4,1
ENSG00000232347.1,5,0,0
ENSG00000202079.1,11,5,4
ENSG00000162714.12,1637,1278,2152
ENSG00000286216.1,18,5,48
ENSG00000287116.1,4,0,0
ENSG00000162711.18,6,1,0
ENSG00000169224.13,1,1,2
ENSG00000235749.3,4,2,10
ENSG00000169214.4,2,0,0
ENSG00000153230.4,0,0,2
ENSG00000162722.9,122,1072,256
ENSG00000238243.3,13,89,20
ENSG00000177462.7,1,3,0
ENSG00000226191.3,0,3,7
ENSG00000237492.1,0,1,0
ENSG00000224227.3,0,1,0
ENSG00000197454.2,0,0,2
ENSG00000203663.4,2,0,0
ENSG00000197067.6,0,2,0
ENSG00000196071.5,1,0,3
ENSG00000279301.4,0,0,1
ENSG00000175137.11,877,1143,1523
ENSG00000264500.1,4,5,5
ENSG00000171161.13,847,1012,1100
ENSG00000171163.16,526,362,222
ENSG00000227237.1,0,1,0
ENSG00000185220.12,106,126,105
ENSG00000233084.2,2,5,2
ENSG00000184731.6,78,1170,94
ENSG00000035115.22,646,373,425
ENSG00000143727.16,2260,2118,1672
ENSG00000189292.16,19,209,25
ENSG00000228643.1,0,10,0
ENSG00000235779.8,1,0,0
ENSG00000233684.2,2,0,0
ENSG00000151353.15,543,348,563
ENSG00000233296.2,7,3,10
ENSG00000272342.1,2,12,7
ENSG00000231173.1,5,0,0
ENSG00000223751.1,10,3,0
ENSG00000237667.7,1,0,1
ENSG00000235688.2,24,2,0
ENSG00000172554.12,7,4,0
ENSG00000115705.22,8,8,2
ENSG00000130508.11,4991,12233,13542
ENSG00000186487.20,4,5,2
ENSG00000284600.1,0,1,0
ENSG00000237720.2,1,0,0
ENSG00000226649.1,0,1,0
ENSG00000032389.13,329,397,332
ENSG00000224885.1,0,3,0
ENSG00000171853.16,942,917,1731
ENSG00000225234.1,32,37,34
ENSG00000271868.1,3,7,2
ENSG00000182551.14,647,1868,1878
ENSG00000235078.1,2,2,6
ENSG00000286905.1,3,0,3
ENSG00000171865.10,1061,1255,1045
ENSG00000234171.3,170,161,146
ENSG00000287126.1,52,43,35
ENSG00000171863.15,13212,7558,5549
ENSG00000118004.18,149,301,75
ENSG00000237370.1,0,0,2
ENSG00000151360.10,2,1,0
ENSG00000231532.6,1,0,0
ENSG00000232835.1,1,0,0
ENSG00000224128.1,1,5,3
ENSG00000230090.5,4,7,5
ENSG00000176887.7,3062,3398,3154
ENSG00000242540.3,20,5,2
